vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
4012	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4013	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4014	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4015	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4016	4001-4016	Gillig	2015 BRT HEV 40'	65th Ave	ISB6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/8/8d/C-TRAN_4002-a.jpg/800px-C-TRAN_4002-a.jpg"	11 July 2018
4017	4017-4020	Gillig	2017 BRT HEV 40'	65th Ave	B6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/7/73/C-TRAN_4019-a.jpg/800px-C-TRAN_4019-a.jpg"	11 July 2018
4018	4017-4020	Gillig	2017 BRT HEV 40'	65th Ave	B6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/7/73/C-TRAN_4019-a.jpg/800px-C-TRAN_4019-a.jpg"	11 July 2018
4019	4017-4020	Gillig	2017 BRT HEV 40'	65th Ave	B6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/7/73/C-TRAN_4019-a.jpg/800px-C-TRAN_4019-a.jpg"	11 July 2018
4020	4017-4020	Gillig	2017 BRT HEV 40'	65th Ave	B6.7-BAE	Active	"https://cptdb.ca/wiki/images/thumb/7/73/C-TRAN_4019-a.jpg/800px-C-TRAN_4019-a.jpg"	11 July 2018
4021	4021-4030	Gillig	2018 BRT HEV 40'	65th Ave	B6.7-BAE	Active		11 July 2018
